gt_type,scram_cond,stim_num,run,subject,lag,kappa
actual,8B,3,1,14,1,-0.08181818181818179
actual,8B,3,1,15,1,0.21538461538461529
actual,8B,3,1,16,1,-0.020000000000000018
actual,8B,3,1,17,1,0.10526315789473684
actual,8B,3,1,18,1,0.17931034482758623
actual,8B,3,1,19,1,0.32000000000000006
actual,8B,3,1,20,1,-0.03478260869565197
actual,8B,3,1,21,1,0.17931034482758623
actual,8B,3,1,22,1,-0.03478260869565197
actual,8B,3,1,23,1,-0.03478260869565197
actual,8B,3,1,24,1,0.4137931034482758
actual,8B,3,1,25,1,0.17931034482758623
actual,8B,3,1,26,1,0.0
actual,8B,3,1,27,1,-0.020000000000000018
actual,8B,3,1,28,1,-0.0685714285714285
actual,8B,3,1,29,1,0.0
actual,8B,3,1,30,1,-0.05517241379310356
actual,8B,3,1,31,1,0.4769230769230769
actual,8B,3,1,32,1,-0.020000000000000018
actual,8B,3,1,33,1,0.05957446808510647
actual,8B,3,1,34,1,0.26086956521739135
actual,8B,3,1,35,1,0.10526315789473684
actual,8B,3,1,36,1,-0.03478260869565197
actual,8B,3,1,37,1,0.05957446808510647
actual,8B,3,1,38,1,0.32000000000000006
actual,8B,3,1,39,1,0.0
actual,8B,3,1,40,1,-0.04615384615384621
actual,8B,3,1,41,1,-0.04615384615384621
actual,8B,3,1,42,1,0.4631578947368421
actual,8B,3,1,0,2,0.0
actual,8B,3,1,1,2,-0.07462686567164178
actual,8B,3,1,2,2,0.04700162074554293
actual,8B,3,1,3,2,-0.04672897196261694
actual,8B,3,1,4,2,-0.07462686567164178
actual,8B,3,1,5,2,0.05862068965517242
actual,8B,3,1,6,2,0.31944444444444453
actual,8B,3,1,7,2,-0.04672897196261694
actual,8B,3,1,8,2,-0.04672897196261694
actual,8B,3,1,9,2,0.2149532710280373
actual,8B,3,1,10,2,0.14936708860759496
actual,8B,3,1,11,2,0.0
actual,8B,3,1,12,2,0.0
actual,8B,3,1,13,2,-0.020242914979756943
actual,8B,3,1,14,2,-0.0828729281767957
actual,8B,3,1,15,2,-0.04672897196261694
actual,8B,3,1,16,2,-0.020242914979756943
actual,8B,3,1,17,2,0.10447761194029848
actual,8B,3,1,18,2,0.17877094972067042
actual,8B,3,1,19,2,0.1250000000000001
actual,8B,3,1,20,2,-0.035211267605633756
actual,8B,3,1,21,2,-0.05586592178770955
actual,8B,3,1,22,2,-0.035211267605633756
actual,8B,3,1,23,2,0.5563380281690141
actual,8B,3,1,24,2,-0.05586592178770955
actual,8B,3,1,25,2,-0.05586592178770955
actual,8B,3,1,26,2,0.0
actual,8B,3,1,27,2,-0.020242914979756943
actual,8B,3,1,28,2,0.1250000000000001
actual,8B,3,1,29,2,0.0
actual,8B,3,1,30,2,0.17877094972067042
actual,8B,3,1,31,2,0.2149532710280373
actual,8B,3,1,32,2,-0.020242914979756943
actual,8B,3,1,33,2,-0.08620689655172398
actual,8B,3,1,34,2,-0.035211267605633756
actual,8B,3,1,35,2,-0.07462686567164178
actual,8B,3,1,36,2,-0.035211267605633756
actual,8B,3,1,37,2,-0.08620689655172398
actual,8B,3,1,38,2,0.14936708860759496
actual,8B,3,1,39,2,0.0
actual,8B,3,1,40,2,-0.04672897196261694
actual,8B,3,1,41,2,-0.04672897196261694
actual,8B,3,1,42,2,-0.07462686567164178
actual,8B,3,1,0,3,0.0
actual,8B,3,1,1,3,-0.07559395248380119
actual,8B,3,1,2,3,0.05764192139737989
actual,8B,3,1,3,3,-0.04731861198738163
actual,8B,3,1,4,3,-0.07559395248380119
actual,8B,3,1,5,3,-0.0873362445414847
actual,8B,3,1,6,3,0.12426729191090269
actual,8B,3,1,7,3,0.21451104100946383
actual,8B,3,1,8,3,-0.04731861198738163
actual,8B,3,1,9,3,-0.04731861198738163
actual,8B,3,1,10,3,-0.0641025641025641
actual,8B,3,1,11,3,0.0
actual,8B,3,1,12,3,0.0
actual,8B,3,1,13,3,-0.020491803278688492
actual,8B,3,1,14,3,0.07089552238805974
actual,8B,3,1,15,3,-0.04731861198738163
actual,8B,3,1,16,3,-0.020491803278688492
actual,8B,3,1,17,3,0.10367170626349897
actual,8B,3,1,18,3,-0.056577086280056754
actual,8B,3,1,19,3,-0.07033997655334123
actual,8B,3,1,20,3,0.26024955436720154
actual,8B,3,1,21,3,-0.056577086280056754
actual,8B,3,1,22,3,-0.035650623885918
actual,8B,3,1,23,3,-0.035650623885918
actual,8B,3,1,24,3,0.17821782178217815
actual,8B,3,1,25,3,-0.056577086280056754
actual,8B,3,1,26,3,0.0
actual,8B,3,1,27,3,0.319672131147541
actual,8B,3,1,28,3,-0.07033997655334123
actual,8B,3,1,29,3,0.0
actual,8B,3,1,30,3,-0.056577086280056754
actual,8B,3,1,31,3,-0.04731861198738163
actual,8B,3,1,32,3,-0.020491803278688492
actual,8B,3,1,33,3,-0.0873362445414847
actual,8B,3,1,34,3,-0.035650623885918
actual,8B,3,1,35,3,0.10367170626349897
actual,8B,3,1,36,3,-0.035650623885918
actual,8B,3,1,37,3,0.05764192139737989
actual,8B,3,1,38,3,-0.0641025641025641
actual,8B,3,1,39,3,0.0
actual,8B,3,1,40,3,-0.04731861198738163
actual,8B,3,1,41,3,-0.04731861198738163
actual,8B,3,1,42,3,-0.07559395248380119
periodic,1B,3,1,0,-2,0.03669724770642213
periodic,1B,3,1,1,-2,0.004987531172069848
periodic,1B,3,1,2,-2,0.08695652173913038
periodic,1B,3,1,3,-2,-0.05586592178770955
periodic,1B,3,1,4,-2,0.10447761194029848
periodic,1B,3,1,5,-2,0.01176470588235301
periodic,1B,3,1,6,-2,-0.06944444444444442
periodic,1B,3,1,7,-2,0.10447761194029848
periodic,1B,3,1,8,-2,-0.04672897196261694
periodic,1B,3,1,9,-2,-0.035211267605633756
periodic,1B,3,1,10,-2,0.05862068965517242
periodic,1B,3,1,11,-2,0.0
periodic,1B,3,1,12,-2,0.0
periodic,1B,3,1,13,-2,-0.035211267605633756
periodic,1B,3,1,14,-2,0.1215686274509804
periodic,1B,3,1,15,-2,0.17196056955093109
periodic,1B,3,1,16,-2,0.17877094972067042
periodic,1B,3,1,17,-2,-0.05586592178770955
periodic,1B,3,1,18,-2,0.05862068965517242
periodic,1B,3,1,19,-2,-0.07462686567164178
periodic,1B,3,1,20,-2,0.14936708860759496
periodic,1B,3,1,21,-2,0.08695652173913038
periodic,1B,3,1,22,-2,0.22651933701657445
periodic,1B,3,1,23,-2,0.05862068965517242
periodic,1B,3,1,24,-2,-0.06329113924050622
periodic,1B,3,1,25,-2,-0.06329113924050622
periodic,1B,3,1,26,-2,0.0
periodic,1B,3,1,27,-2,-0.04672897196261694
periodic,1B,3,1,28,-2,-0.07905138339920947
periodic,1B,3,1,29,-2,-0.06944444444444442
periodic,1B,3,1,30,-2,-0.04672897196261694
periodic,1B,3,1,31,-2,0.04700162074554293
periodic,1B,3,1,32,-2,0.14936708860759496
periodic,1B,3,1,33,-2,-0.09975062344139651
periodic,1B,3,1,34,-2,-0.04672897196261694
periodic,1B,3,1,35,-2,-0.07462686567164178
periodic,1B,3,1,36,-2,-0.04672897196261694
periodic,1B,3,1,37,-2,-0.01684210526315777
periodic,1B,3,1,38,-2,-0.06944444444444442
periodic,1B,3,1,39,-2,-0.020242914979756943
periodic,1B,3,1,40,-2,-0.06944444444444442
periodic,1B,3,1,41,-2,0.0
periodic,1B,3,1,42,-2,0.04700162074554293
periodic,1B,3,1,0,-1,-0.09056603773584904
periodic,1B,3,1,1,-1,0.006153846153846176
periodic,1B,3,1,2,-1,-0.07804878048780495
periodic,1B,3,1,3,-1,-0.05517241379310356
periodic,1B,3,1,4,-1,0.10526315789473684
periodic,1B,3,1,5,-1,-0.09677419354838723
periodic,1B,3,1,6,-1,0.12571428571428578
periodic,1B,3,1,7,-1,0.10526315789473684
periodic,1B,3,1,8,-1,-0.04615384615384621
periodic,1B,3,1,9,-1,-0.03478260869565197
periodic,1B,3,1,10,-1,0.05957446808510647
periodic,1B,3,1,11,-1,0.0
periodic,1B,3,1,12,-1,0.0
periodic,1B,3,1,13,-1,0.26086956521739135
periodic,1B,3,1,14,-1,-0.09677419354838723
periodic,1B,3,1,15,-1,-0.10270270270270276
periodic,1B,3,1,16,-1,-0.05517241379310356
periodic,1B,3,1,17,-1,0.17931034482758623
periodic,1B,3,1,18,-1,0.05957446808510647
periodic,1B,3,1,19,-1,0.28421052631578947
periodic,1B,3,1,20,-1,-0.0625
periodic,1B,3,1,21,-1,0.25365853658536586
periodic,1B,3,1,22,-1,0.07272727272727275
periodic,1B,3,1,23,-1,0.05957446808510647
periodic,1B,3,1,24,-1,0.15000000000000002
periodic,1B,3,1,25,-1,-0.0625
periodic,1B,3,1,26,-1,0.0
periodic,1B,3,1,27,-1,0.21538461538461529
periodic,1B,3,1,28,-1,-0.07804878048780495
periodic,1B,3,1,29,-1,-0.0685714285714285
periodic,1B,3,1,30,-1,-0.04615384615384621
periodic,1B,3,1,31,-1,0.04800000000000004
periodic,1B,3,1,32,-1,-0.0625
periodic,1B,3,1,33,-1,0.2153846153846154
periodic,1B,3,1,34,-1,-0.04615384615384621
periodic,1B,3,1,35,-1,0.10526315789473684
periodic,1B,3,1,36,-1,-0.04615384615384621
periodic,1B,3,1,37,-1,-0.01558441558441559
periodic,1B,3,1,38,-1,-0.0685714285714285
periodic,1B,3,1,39,-1,-0.020000000000000018
periodic,1B,3,1,40,-1,-0.0685714285714285
periodic,1B,3,1,41,-1,0.0
periodic,1B,3,1,42,-1,-0.08799999999999986
periodic,1B,3,1,0,0,-0.08941877794336794
periodic,1B,3,1,1,0,-0.09720534629404609
periodic,1B,3,1,2,0,0.08863198458574184
periodic,1B,3,1,3,0,-0.05449591280653965
periodic,1B,3,1,4,0,-0.07276507276507282
periodic,1B,3,1,5,0,-0.09554140127388533
periodic,1B,3,1,6,0,0.12641083521444696
periodic,1B,3,1,7,0,-0.07276507276507282
periodic,1B,3,1,8,0,-0.0455927051671734
periodic,1B,3,1,9,0,-0.03436426116838498
periodic,1B,3,1,10,0,0.06050420168067239
periodic,1B,3,1,11,0,0.0
periodic,1B,3,1,12,0,0.0
periodic,1B,3,1,13,0,-0.03436426116838498
periodic,1B,3,1,14,0,0.01401273885350307
periodic,1B,3,1,15,0,-0.10138740661686252
periodic,1B,3,1,16,0,-0.05449591280653965
periodic,1B,3,1,17,0,-0.05449591280653965
periodic,1B,3,1,18,0,-0.08403361344537807
periodic,1B,3,1,19,0,-0.07276507276507282
periodic,1B,3,1,20,0,-0.061728395061728225
periodic,1B,3,1,21,0,-0.07707129094412335
periodic,1B,3,1,22,0,-0.08078994614003587
periodic,1B,3,1,23,0,-0.08403361344537807
periodic,1B,3,1,24,0,0.36296296296296304
periodic,1B,3,1,25,0,0.36296296296296304
periodic,1B,3,1,26,0,0.0
periodic,1B,3,1,27,0,0.21580547112462
periodic,1B,3,1,28,0,0.08863198458574184
periodic,1B,3,1,29,0,-0.0677200902934536
periodic,1B,3,1,30,0,-0.0455927051671734
periodic,1B,3,1,31,0,0.048973143759873605
periodic,1B,3,1,32,0,0.36296296296296304
periodic,1B,3,1,33,0,-0.09720534629404609
periodic,1B,3,1,34,0,0.21580547112462
periodic,1B,3,1,35,0,-0.07276507276507282
periodic,1B,3,1,36,0,-0.0455927051671734
periodic,1B,3,1,37,0,0.073846153846154
periodic,1B,3,1,38,0,-0.0677200902934536
periodic,1B,3,1,39,0,-0.01976284584980248
periodic,1B,3,1,40,0,0.12641083521444696
periodic,1B,3,1,41,0,0.0
periodic,1B,3,1,42,0,0.048973143759873605
periodic,1B,3,1,0,1,-0.09056603773584904
periodic,1B,3,1,1,1,0.11076923076923073
periodic,1B,3,1,2,1,-0.07804878048780495
periodic,1B,3,1,3,1,0.17931034482758623
periodic,1B,3,1,4,1,-0.0736842105263158
periodic,1B,3,1,5,1,0.012903225806451535
periodic,1B,3,1,6,1,-0.0685714285714285
periodic,1B,3,1,7,1,0.10526315789473684
periodic,1B,3,1,8,1,0.4769230769230769
periodic,1B,3,1,9,1,-0.03478260869565197
periodic,1B,3,1,10,1,0.05957446808510647
periodic,1B,3,1,11,1,0.0
periodic,1B,3,1,12,1,0.0
periodic,1B,3,1,13,1,-0.03478260869565197
periodic,1B,3,1,14,1,-0.09677419354838723
periodic,1B,3,1,15,1,-0.10270270270270276
periodic,1B,3,1,16,1,-0.05517241379310356
periodic,1B,3,1,17,1,-0.05517241379310356
periodic,1B,3,1,18,1,-0.0851063829787233
periodic,1B,3,1,19,1,-0.0736842105263158
periodic,1B,3,1,20,1,0.15000000000000002
periodic,1B,3,1,21,1,-0.07804878048780495
periodic,1B,3,1,22,1,-0.08181818181818179
periodic,1B,3,1,23,1,0.05957446808510647
periodic,1B,3,1,24,1,-0.0625
periodic,1B,3,1,25,1,-0.0625
periodic,1B,3,1,26,1,0.0
periodic,1B,3,1,27,1,-0.04615384615384621
periodic,1B,3,1,28,1,-0.07804878048780495
periodic,1B,3,1,29,1,0.12571428571428578
periodic,1B,3,1,30,1,-0.04615384615384621
periodic,1B,3,1,31,1,-0.08799999999999986
periodic,1B,3,1,32,1,0.15000000000000002
periodic,1B,3,1,33,1,-0.09846153846153838
periodic,1B,3,1,34,1,-0.04615384615384621
periodic,1B,3,1,35,1,0.10526315789473684
periodic,1B,3,1,36,1,-0.04615384615384621
periodic,1B,3,1,37,1,-0.01558441558441559
periodic,1B,3,1,38,1,-0.0685714285714285
periodic,1B,3,1,39,1,-0.020000000000000018
periodic,1B,3,1,40,1,0.32000000000000006
periodic,1B,3,1,41,1,0.0
periodic,1B,3,1,42,1,0.18400000000000005
periodic,1B,3,1,0,2,0.03669724770642213
periodic,1B,3,1,1,2,0.004987531172069848
periodic,1B,3,1,2,2,0.08695652173913038
periodic,1B,3,1,3,2,-0.05586592178770955
periodic,1B,3,1,4,2,0.10447761194029848
periodic,1B,3,1,5,2,0.1215686274509804
periodic,1B,3,1,6,2,-0.06944444444444442
periodic,1B,3,1,7,2,-0.07462686567164178
periodic,1B,3,1,8,2,-0.04672897196261694
periodic,1B,3,1,9,2,-0.035211267605633756
periodic,1B,3,1,10,2,-0.08620689655172398
periodic,1B,3,1,11,2,0.0
periodic,1B,3,1,12,2,0.0
periodic,1B,3,1,13,2,-0.035211267605633756
periodic,1B,3,1,14,2,0.01176470588235301
periodic,1B,3,1,15,2,-0.10405257393209189
periodic,1B,3,1,16,2,-0.05586592178770955
periodic,1B,3,1,17,2,-0.05586592178770955
periodic,1B,3,1,18,2,-0.08620689655172398
periodic,1B,3,1,19,2,-0.07462686567164178
periodic,1B,3,1,20,2,-0.06329113924050622
periodic,1B,3,1,21,2,-0.07905138339920947
periodic,1B,3,1,22,2,-0.0828729281767957
periodic,1B,3,1,23,2,0.05862068965517242
periodic,1B,3,1,24,2,0.14936708860759496
periodic,1B,3,1,25,2,-0.06329113924050622
periodic,1B,3,1,26,2,0.0
periodic,1B,3,1,27,2,-0.04672897196261694
periodic,1B,3,1,28,2,0.08695652173913038
periodic,1B,3,1,29,2,-0.06944444444444442
periodic,1B,3,1,30,2,-0.04672897196261694
periodic,1B,3,1,31,2,0.04700162074554293
periodic,1B,3,1,32,2,-0.06329113924050622
periodic,1B,3,1,33,2,0.004987531172069848
periodic,1B,3,1,34,2,-0.04672897196261694
periodic,1B,3,1,35,2,0.10447761194029848
periodic,1B,3,1,36,2,-0.04672897196261694
periodic,1B,3,1,37,2,-0.01684210526315777
periodic,1B,3,1,38,2,-0.06944444444444442
periodic,1B,3,1,39,2,-0.020242914979756943
periodic,1B,3,1,40,2,0.1250000000000001
periodic,1B,3,1,41,2,0.0
periodic,1B,3,1,42,2,-0.08914100486223675
periodic,1B,3,1,0,3,0.035631293570875244
periodic,1B,3,1,1,3,-0.10107391029690449
periodic,1B,3,1,2,3,-0.08008008008008005
periodic,1B,3,1,3,3,0.17821782178217815
periodic,1B,3,1,4,3,-0.07559395248380119
periodic,1B,3,1,5,3,-0.09933774834437092
periodic,1B,3,1,6,3,-0.07033997655334123
periodic,1B,3,1,7,3,0.10367170626349897
periodic,1B,3,1,8,3,-0.04731861198738163
periodic,1B,3,1,9,3,-0.035650623885918
periodic,1B,3,1,10,3,-0.0873362445414847
periodic,1B,3,1,11,3,0.0
periodic,1B,3,1,12,3,0.0
periodic,1B,3,1,13,3,-0.035650623885918
periodic,1B,3,1,14,3,-0.09742519137091166
periodic,1B,3,1,15,3,-0.013318534961154205
periodic,1B,3,1,16,3,-0.056577086280056754
periodic,1B,3,1,17,3,-0.056577086280056754
periodic,1B,3,1,18,3,-0.0873362445414847
periodic,1B,3,1,19,3,-0.07559395248380119
periodic,1B,3,1,20,3,0.14871794871794863
periodic,1B,3,1,21,3,0.08608608608608614
periodic,1B,3,1,22,3,-0.08395522388059695
periodic,1B,3,1,23,3,0.05764192139737989
periodic,1B,3,1,24,3,-0.0641025641025641
periodic,1B,3,1,25,3,-0.0641025641025641
periodic,1B,3,1,26,3,0.0
periodic,1B,3,1,27,3,-0.04731861198738163
periodic,1B,3,1,28,3,-0.08008008008008005
periodic,1B,3,1,29,3,0.12426729191090269
periodic,1B,3,1,30,3,0.21451104100946383
periodic,1B,3,1,31,3,0.04597701149425293
periodic,1B,3,1,32,3,-0.0641025641025641
periodic,1B,3,1,33,3,0.0037902716361339905
periodic,1B,3,1,34,3,-0.04731861198738163
periodic,1B,3,1,35,3,-0.07559395248380119
periodic,1B,3,1,36,3,-0.04731861198738163
periodic,1B,3,1,37,3,-0.10666666666666669
periodic,1B,3,1,38,3,-0.07033997655334123
periodic,1B,3,1,39,3,-0.020491803278688492
periodic,1B,3,1,40,3,-0.07033997655334123
periodic,1B,3,1,41,3,0.0
periodic,1B,3,1,42,3,0.18226600985221686
tracked,1B,3,1,0,-2,-0.10526315789473695
tracked,1B,3,1,1,-2,0.08695652173913049
tracked,1B,3,1,2,-2,0.06666666666666665
tracked,1B,3,1,3,-2,-0.06060606060606055
tracked,1B,3,1,4,-2,0.25
tracked,1B,3,1,5,-2,-0.007575757575757569
tracked,1B,3,1,6,-2,-0.07692307692307687
tracked,1B,3,1,7,-2,-0.08333333333333326
tracked,1B,3,1,8,-2,-0.050000000000000044
tracked,1B,3,1,9,-2,-0.0370370370370372
tracked,1B,3,1,10,-2,0.03921568627450989
tracked,1B,3,1,11,-2,0.0
tracked,1B,3,1,12,-2,0.0
tracked,1B,3,1,13,-2,-0.0370370370370372
tracked,1B,3,1,14,-2,0.20454545454545459
tracked,1B,3,1,15,-2,0.0576923076923076
tracked,1B,3,1,16,-2,-0.06060606060606055
tracked,1B,3,1,17,-2,-0.06060606060606055
tracked,1B,3,1,18,-2,-0.09803921568627438
tracked,1B,3,1,19,-2,-0.08333333333333326
tracked,1B,3,1,20,-2,-0.06944444444444442
tracked,1B,3,1,21,-2,-0.0888888888888888
tracked,1B,3,1,22,-2,0.05208333333333337
tracked,1B,3,1,23,-2,0.03921568627450989
tracked,1B,3,1,24,-2,0.1250000000000001
tracked,1B,3,1,25,-2,-0.06944444444444442
tracked,1B,3,1,26,-2,0.0
tracked,1B,3,1,27,-2,0.18333333333333335
tracked,1B,3,1,28,-2,0.06666666666666665
tracked,1B,3,1,29,-2,-0.07692307692307687
tracked,1B,3,1,30,-2,-0.050000000000000044
tracked,1B,3,1,31,-2,0.02777777777777768
tracked,1B,3,1,32,-2,-0.06944444444444442
tracked,1B,3,1,33,-2,-0.1159420289855071
tracked,1B,3,1,34,-2,-0.050000000000000044
tracked,1B,3,1,35,-2,0.08333333333333337
tracked,1B,3,1,36,-2,-0.050000000000000044
tracked,1B,3,1,37,-2,0.049382716049382824
tracked,1B,3,1,38,-2,-0.07692307692307687
tracked,1B,3,1,39,-2,-0.02083333333333326
tracked,1B,3,1,40,-2,0.10256410256410253
tracked,1B,3,1,41,-2,0.0
tracked,1B,3,1,42,-2,0.15740740740740733
tracked,1B,3,1,0,-1,0.018759018759018642
tracked,1B,3,1,1,-1,-0.11442193087008334
tracked,1B,3,1,2,-1,-0.08775137111517362
tracked,1B,3,1,3,-1,0.15211970074812975
tracked,1B,3,1,4,-1,-0.0822722820763957
tracked,1B,3,1,5,-1,-0.11214953271028039
tracked,1B,3,1,6,-1,-0.07594936708860756
tracked,1B,3,1,7,-1,0.08423114593535752
tracked,1B,3,1,8,-1,0.1838134430727023
tracked,1B,3,1,9,-1,-0.03658536585365857
tracked,1B,3,1,10,-1,-0.09677419354838701
tracked,1B,3,1,11,-1,0.0
tracked,1B,3,1,12,-1,0.0
tracked,1B,3,1,13,-1,0.22256097560975607
tracked,1B,3,1,14,-1,-0.11214953271028039
tracked,1B,3,1,15,-1,-0.03057459146020025
tracked,1B,3,1,16,-1,-0.05985037406483795
tracked,1B,3,1,17,-1,-0.05985037406483795
tracked,1B,3,1,18,-1,-0.09677419354838701
tracked,1B,3,1,19,-1,0.08423114593535752
tracked,1B,3,1,20,-1,0.12571428571428578
tracked,1B,3,1,21,-1,0.22303473491773307
tracked,1B,3,1,22,-1,-0.09254498714652959
tracked,1B,3,1,23,-1,0.17741935483870974
tracked,1B,3,1,24,-1,-0.0685714285714285
tracked,1B,3,1,25,-1,-0.0685714285714285
tracked,1B,3,1,26,-1,0.0
tracked,1B,3,1,27,-1,-0.04938271604938271
tracked,1B,3,1,28,-1,-0.08775137111517362
tracked,1B,3,1,29,-1,0.1033755274261603
tracked,1B,3,1,30,-1,0.1838134430727023
tracked,1B,3,1,31,-1,-0.10053313023610055
tracked,1B,3,1,32,-1,-0.0685714285714285
tracked,1B,3,1,33,-1,-0.013110846245530272
tracked,1B,3,1,34,-1,-0.04938271604938271
tracked,1B,3,1,35,-1,-0.0822722820763957
tracked,1B,3,1,36,-1,-0.04938271604938271
tracked,1B,3,1,37,-1,-0.03553299492385764
tracked,1B,3,1,38,-1,-0.07594936708860756
tracked,1B,3,1,39,-1,-0.020583190394511064
tracked,1B,3,1,40,-1,0.1033755274261603
tracked,1B,3,1,41,-1,0.0
tracked,1B,3,1,42,-1,0.02894135567402889
tracked,1B,3,1,0,0,0.019943019943019946
tracked,1B,3,1,1,0,0.0894117647058823
tracked,1B,3,1,2,0,0.06859205776173283
tracked,1B,3,1,3,0,-0.059113300492610765
tracked,1B,3,1,4,0,0.08510638297872342
tracked,1B,3,1,5,0,-0.004920049200491938
tracked,1B,3,1,6,0,0.10416666666666674
tracked,1B,3,1,7,0,-0.0812379110251451
tracked,1B,3,1,8,0,-0.04878048780487809
tracked,1B,3,1,9,0,-0.03614457831325302
tracked,1B,3,1,10,0,-0.09554140127388533
tracked,1B,3,1,11,0,0.0
tracked,1B,3,1,12,0,0.0
tracked,1B,3,1,13,0,-0.03614457831325302
tracked,1B,3,1,14,0,-0.11070110701107017
tracked,1B,3,1,15,0,-0.02913631633714875
tracked,1B,3,1,16,0,-0.059113300492610765
tracked,1B,3,1,17,0,0.15270935960591137
tracked,1B,3,1,18,0,0.04140127388535042
tracked,1B,3,1,19,0,0.2514506769825918
tracked,1B,3,1,20,0,-0.0677200902934536
tracked,1B,3,1,21,0,-0.08664259927797846
tracked,1B,3,1,22,0,-0.09137055837563435
tracked,1B,3,1,23,0,0.04140127388535042
tracked,1B,3,1,24,0,0.32054176072234764
tracked,1B,3,1,25,0,0.32054176072234764
tracked,1B,3,1,26,0,0.0
tracked,1B,3,1,27,0,-0.04878048780487809
tracked,1B,3,1,28,0,0.223826714801444
tracked,1B,3,1,29,0,-0.07499999999999996
tracked,1B,3,1,30,0,-0.04878048780487809
tracked,1B,3,1,31,0,-0.09924812030075181
tracked,1B,3,1,32,0,0.32054176072234764
tracked,1B,3,1,33,0,-0.0117647058823529
tracked,1B,3,1,34,0,0.18428184281842808
tracked,1B,3,1,35,0,0.08510638297872342
tracked,1B,3,1,36,0,-0.04878048780487809
tracked,1B,3,1,37,0,0.13827655310621245
tracked,1B,3,1,38,0,-0.07499999999999996
tracked,1B,3,1,39,0,-0.02033898305084758
tracked,1B,3,1,40,0,0.10416666666666674
tracked,1B,3,1,41,0,0.0
tracked,1B,3,1,42,0,0.03007518796992481
tracked,1B,3,1,0,1,0.14141414141414133
tracked,1B,3,1,1,1,-0.013110846245530272
tracked,1B,3,1,2,1,0.06764168190127973
tracked,1B,3,1,3,1,-0.05985037406483795
tracked,1B,3,1,4,1,0.08423114593535752
tracked,1B,3,1,5,1,0.09968847352024923
tracked,1B,3,1,6,1,-0.07594936708860756
tracked,1B,3,1,7,1,0.25073457394711063
tracked,1B,3,1,8,1,0.1838134430727023
tracked,1B,3,1,9,1,-0.03658536585365857
tracked,1B,3,1,10,1,0.17741935483870974
tracked,1B,3,1,11,1,0.0
tracked,1B,3,1,12,1,0.0
tracked,1B,3,1,13,1,-0.03658536585365857
tracked,1B,3,1,14,1,-0.11214953271028039
tracked,1B,3,1,15,1,0.05904059040590415
tracked,1B,3,1,16,1,0.15211970074812975
tracked,1B,3,1,17,1,0.15211970074812975
tracked,1B,3,1,18,1,0.040322580645161366
tracked,1B,3,1,19,1,-0.0822722820763957
tracked,1B,3,1,20,1,0.5142857142857143
tracked,1B,3,1,21,1,0.22303473491773307
tracked,1B,3,1,22,1,-0.09254498714652959
tracked,1B,3,1,23,1,0.040322580645161366
tracked,1B,3,1,24,1,-0.0685714285714285
tracked,1B,3,1,25,1,-0.0685714285714285
tracked,1B,3,1,26,1,0.0
tracked,1B,3,1,27,1,-0.04938271604938271
tracked,1B,3,1,28,1,-0.08775137111517362
tracked,1B,3,1,29,1,-0.07594936708860756
tracked,1B,3,1,30,1,-0.04938271604938271
tracked,1B,3,1,31,1,-0.10053313023610055
tracked,1B,3,1,32,1,-0.0685714285714285
tracked,1B,3,1,33,1,-0.013110846245530272
tracked,1B,3,1,34,1,-0.04938271604938271
tracked,1B,3,1,35,1,0.25073457394711063
tracked,1B,3,1,36,1,-0.04938271604938271
tracked,1B,3,1,37,1,-0.03553299492385764
tracked,1B,3,1,38,1,0.1033755274261603
tracked,1B,3,1,39,1,-0.020583190394511064
tracked,1B,3,1,40,1,0.1033755274261603
tracked,1B,3,1,41,1,0.0
tracked,1B,3,1,42,1,0.15841584158415833
tracked,1B,3,1,0,2,-0.10526315789473695
tracked,1B,3,1,1,2,-0.1159420289855071
tracked,1B,3,1,2,2,0.06666666666666665
tracked,1B,3,1,3,2,-0.06060606060606055
tracked,1B,3,1,4,2,-0.08333333333333326
tracked,1B,3,1,5,2,-0.11363636363636354
tracked,1B,3,1,6,2,-0.07692307692307687
tracked,1B,3,1,7,2,-0.08333333333333326
tracked,1B,3,1,8,2,-0.050000000000000044
tracked,1B,3,1,9,2,-0.0370370370370372
tracked,1B,3,1,10,2,-0.09803921568627438
tracked,1B,3,1,11,2,0.0
tracked,1B,3,1,12,2,0.0
tracked,1B,3,1,13,2,-0.0370370370370372
tracked,1B,3,1,14,2,0.09848484848484851
tracked,1B,3,1,15,2,-0.03205128205128216
tracked,1B,3,1,16,2,-0.06060606060606055
tracked,1B,3,1,17,2,0.36363636363636365
tracked,1B,3,1,18,2,0.03921568627450989
tracked,1B,3,1,19,2,-0.08333333333333326
tracked,1B,3,1,20,2,-0.06944444444444442
tracked,1B,3,1,21,2,0.06666666666666665
tracked,1B,3,1,22,2,0.05208333333333337
tracked,1B,3,1,23,2,-0.09803921568627438
tracked,1B,3,1,24,2,-0.06944444444444442
tracked,1B,3,1,25,2,0.1250000000000001
tracked,1B,3,1,26,2,0.0
tracked,1B,3,1,27,2,-0.050000000000000044
tracked,1B,3,1,28,2,0.37777777777777777
tracked,1B,3,1,29,2,0.10256410256410253
tracked,1B,3,1,30,2,0.18333333333333335
tracked,1B,3,1,31,2,0.02777777777777768
tracked,1B,3,1,32,2,-0.06944444444444442
tracked,1B,3,1,33,2,0.08695652173913049
