gt_type,scram_cond,stim_num,run,lag,kappa
tracked,2B,3,2,4,-0.02378121284185486
tracked,2B,3,2,4,-0.09625668449197855
tracked,2B,3,2,4,-0.05128205128205132
tracked,2B,3,2,4,0.15025906735751293
tracked,2B,3,2,4,-0.08553971486761713
tracked,2B,3,2,4,0.06463878326996209
tracked,2B,3,2,4,-0.03797468354430378
tracked,2B,3,2,4,0.02535657686212367
tracked,2B,3,2,4,-0.03797468354430378
tracked,2B,3,2,4,0.21987315010570818
tracked,2B,3,2,4,0.005706134094151216
tracked,2B,3,2,4,0.02535657686212367
tracked,2B,3,2,4,0.12351543942992871
tracked,2B,3,2,4,0.04991087344028522
tracked,2B,3,2,4,-0.06217616580310881
tracked,2B,3,2,4,-0.06217616580310881
tracked,2B,3,2,4,-0.07125890736342044
tracked,2B,3,2,4,-0.03797468354430378
tracked,2B,3,2,4,-0.09625668449197855
tracked,2B,3,2,4,-0.1006711409395975
tracked,2B,3,2,4,-0.07894736842105265
tracked,2B,3,2,4,-0.05128205128205132
tracked,2B,3,2,4,-0.03797468354430378
tracked,2B,3,2,4,0.10087719298245612
tracked,2B,3,2,4,-0.08553971486761713
tracked,2B,3,2,4,-0.06217616580310881
tracked,2B,3,2,4,-0.06217616580310881
tracked,2B,3,2,4,0.10087719298245612
tracked,2B,3,2,4,0.06392694063926951
tracked,2B,3,2,4,-0.07125890736342044
tracked,2B,3,2,4,-0.10810810810810811
tracked,2B,3,2,4,-0.03797468354430378
tracked,2B,3,2,4,-0.11126961483594866
tracked,2B,3,2,4,-0.08553971486761713
tracked,2B,3,2,4,-0.021352313167259718
tracked,2B,3,2,4,-0.05128205128205132
tracked,2B,3,2,4,-0.06217616580310881
tracked,2B,3,2,4,0.04991087344028522
actual,8B,1,1,-2,-0.04672897196261694
actual,8B,1,1,-2,-0.05586592178770955
actual,8B,1,1,-2,-0.07462686567164178
actual,8B,1,1,-2,-0.04672897196261694
actual,8B,1,1,-2,-0.06329113924050622
actual,8B,1,1,-2,-0.09406657018813314
actual,8B,1,1,-2,-0.06329113924050622
actual,8B,1,1,-2,0.17877094972067042
actual,8B,1,1,-2,-0.06329113924050622
actual,8B,1,1,-2,-0.020242914979756943
actual,8B,1,1,-2,0.49310344827586206
actual,8B,1,1,-2,0.0
actual,8B,1,1,-2,0.0
actual,8B,1,1,-2,-0.04672897196261694
actual,8B,1,1,-2,0.138671875
actual,8B,1,1,-2,-0.04672897196261694
actual,8B,1,1,-2,-0.05586592178770955
actual,8B,1,1,-2,-0.05586592178770955
actual,8B,1,1,-2,-0.06944444444444442
actual,8B,1,1,-2,-0.06329113924050622
actual,8B,1,1,-2,-0.05586592178770955
actual,8B,1,1,-2,-0.05586592178770955
actual,8B,1,1,-2,-0.035211267605633756
actual,8B,1,1,-2,-0.05586592178770955
actual,8B,1,1,-2,-0.07462686567164178
actual,8B,1,1,-2,0.2149532710280373
actual,8B,1,1,-2,-0.020242914979756943
actual,8B,1,1,-2,-0.035211267605633756
actual,8B,1,1,-2,-0.04672897196261694
actual,8B,1,1,-2,-0.05586592178770955
actual,8B,1,1,-2,-0.035211267605633756
actual,8B,1,1,-2,-0.05586592178770955
actual,8B,1,1,-2,-0.05586592178770955
actual,8B,1,1,-2,-0.08620689655172398
actual,8B,1,1,-2,-0.06329113924050622
actual,8B,1,1,-2,-0.05586592178770955
actual,8B,1,1,-2,-0.04672897196261694
actual,8B,1,1,-2,-0.07462686567164178
actual,8B,1,1,-2,-0.04672897196261694
actual,8B,1,1,-2,0.0
actual,8B,1,1,-2,-0.05586592178770955
actual,8B,1,1,-2,-0.035211267605633756
actual,8B,1,1,-2,0.10447761194029848
actual,8B,1,1,-1,-0.04615384615384621
actual,8B,1,1,-1,-0.05517241379310356
actual,8B,1,1,-1,-0.0736842105263158
actual,8B,1,1,-1,-0.04615384615384621
actual,8B,1,1,-1,-0.0625
actual,8B,1,1,-1,0.1499999999999999
actual,8B,1,1,-1,-0.0685714285714285
actual,8B,1,1,-1,-0.05517241379310356
actual,8B,1,1,-1,-0.0625
actual,8B,1,1,-1,-0.020000000000000018
actual,8B,1,1,-1,-0.0851063829787233
actual,8B,1,1,-1,0.0
actual,8B,1,1,-1,0.0
actual,8B,1,1,-1,-0.04615384615384621
actual,8B,1,1,-1,-0.02409638554216853
actual,8B,1,1,-1,-0.04615384615384621
actual,8B,1,1,-1,-0.05517241379310356
actual,8B,1,1,-1,-0.05517241379310356
actual,8B,1,1,-1,-0.0685714285714285
actual,8B,1,1,-1,0.15000000000000002
actual,8B,1,1,-1,-0.05517241379310356
actual,8B,1,1,-1,-0.05517241379310356
actual,8B,1,1,-1,-0.03478260869565197
actual,8B,1,1,-1,-0.05517241379310356
actual,8B,1,1,-1,-0.0736842105263158
actual,8B,1,1,-1,-0.04615384615384621
actual,8B,1,1,-1,-0.020000000000000018
actual,8B,1,1,-1,-0.03478260869565197
actual,8B,1,1,-1,-0.04615384615384621
actual,8B,1,1,-1,-0.05517241379310356
actual,8B,1,1,-1,-0.03478260869565197
actual,8B,1,1,-1,-0.05517241379310356
actual,8B,1,1,-1,-0.05517241379310356
actual,8B,1,1,-1,-0.0851063829787233
actual,8B,1,1,-1,-0.0625
actual,8B,1,1,-1,-0.05517241379310356
actual,8B,1,1,-1,-0.04615384615384621
actual,8B,1,1,-1,-0.0736842105263158
actual,8B,1,1,-1,-0.04615384615384621
actual,8B,1,1,-1,0.0
actual,8B,1,1,-1,-0.05517241379310356
actual,8B,1,1,-1,-0.03478260869565197
actual,8B,1,1,-1,0.10526315789473684
actual,8B,1,1,0,-0.0455927051671734
actual,8B,1,1,0,0.17983651226158026
actual,8B,1,1,0,-0.07276507276507282
actual,8B,1,1,0,-0.0455927051671734
actual,8B,1,1,0,-0.061728395061728225
actual,8B,1,1,0,0.02961918194640334
actual,8B,1,1,0,0.32054176072234764
actual,8B,1,1,0,-0.05449591280653965
actual,8B,1,1,0,-0.061728395061728225
actual,8B,1,1,0,-0.01976284584980248
actual,8B,1,1,0,0.06050420168067239
actual,8B,1,1,0,0.0
actual,8B,1,1,0,0.0
actual,8B,1,1,0,-0.0455927051671734
actual,8B,1,1,0,-0.022835394862036118
actual,8B,1,1,0,-0.0455927051671734
actual,8B,1,1,0,-0.05449591280653965
actual,8B,1,1,0,-0.05449591280653965
actual,8B,1,1,0,-0.0677200902934536
actual,8B,1,1,0,0.15061728395061735
actual,8B,1,1,0,-0.05449591280653965
actual,8B,1,1,0,0.17983651226158026
actual,8B,1,1,0,-0.03436426116838498
actual,8B,1,1,0,-0.05449591280653965
actual,8B,1,1,0,-0.07276507276507282
actual,8B,1,1,0,-0.0455927051671734
actual,8B,1,1,0,-0.01976284584980248
actual,8B,1,1,0,-0.03436426116838498
actual,8B,1,1,0,-0.0455927051671734
actual,8B,1,1,0,-0.05449591280653965
actual,8B,1,1,0,-0.03436426116838498
actual,8B,1,1,0,-0.05449591280653965
actual,8B,1,1,0,-0.05449591280653965
actual,8B,1,1,0,0.06050420168067239
actual,8B,1,1,0,0.15061728395061735
actual,8B,1,1,0,0.41416893732970017
actual,8B,1,1,0,-0.0455927051671734
actual,8B,1,1,0,0.2848232848232849
actual,8B,1,1,0,-0.0455927051671734
actual,8B,1,1,0,0.0
actual,8B,1,1,0,0.17983651226158026
actual,8B,1,1,0,-0.03436426116838498
actual,8B,1,1,0,0.10602910602910609
actual,8B,1,1,1,0.21538461538461529
actual,8B,1,1,1,0.17931034482758623
actual,8B,1,1,1,0.28421052631578947
actual,8B,1,1,1,0.21538461538461529
actual,8B,1,1,1,0.575
actual,8B,1,1,1,0.02857142857142847
actual,8B,1,1,1,0.12571428571428578
actual,8B,1,1,1,0.17931034482758623
actual,8B,1,1,1,0.15000000000000002
actual,8B,1,1,1,-0.020000000000000018
actual,8B,1,1,1,-0.0851063829787233
actual,8B,1,1,1,0.0
actual,8B,1,1,1,0.0
actual,8B,1,1,1,-0.04615384615384621
actual,8B,1,1,1,-0.10602409638554211
actual,8B,1,1,1,-0.04615384615384621
actual,8B,1,1,1,0.17931034482758623
actual,8B,1,1,1,-0.05517241379310356
actual,8B,1,1,1,0.12571428571428578
actual,8B,1,1,1,-0.0625
actual,8B,1,1,1,0.4137931034482758
actual,8B,1,1,1,0.17931034482758623
actual,8B,1,1,1,0.26086956521739135
actual,8B,1,1,1,0.17931034482758623
actual,8B,1,1,1,-0.0736842105263158
actual,8B,1,1,1,-0.04615384615384621
actual,8B,1,1,1,-0.020000000000000018
actual,8B,1,1,1,0.26086956521739135
actual,8B,1,1,1,0.21538461538461529
actual,8B,1,1,1,-0.05517241379310356
actual,8B,1,1,1,-0.03478260869565197
actual,8B,1,1,1,-0.05517241379310356
actual,8B,1,1,1,0.4137931034482758
actual,8B,1,1,1,-0.0851063829787233
actual,8B,1,1,1,-0.0625
actual,8B,1,1,1,0.17931034482758623
actual,8B,1,1,1,-0.04615384615384621
actual,8B,1,1,1,0.10526315789473684
actual,8B,1,1,1,0.21538461538461529
actual,8B,1,1,1,0.0
actual,8B,1,1,1,0.17931034482758623
actual,8B,1,1,1,-0.03478260869565197
actual,8B,1,1,1,-0.0736842105263158
actual,8B,1,1,2,0.25531914893617025
actual,8B,1,1,2,0.2124999999999999
actual,8B,1,1,2,-0.06451612903225801
actual,8B,1,1,2,-0.042553191489361764
actual,8B,1,1,2,0.17877094972067042
actual,8B,1,1,2,-0.07692307692307687
actual,8B,1,1,2,-0.06060606060606055
actual,8B,1,1,2,-0.050000000000000044
actual,8B,1,1,2,0.17877094972067042
actual,8B,1,1,2,0.38834951456310685
actual,8B,1,1,2,-0.07299270072992692
actual,8B,1,1,2,0.0
actual,8B,1,1,2,0.0
actual,8B,1,1,2,-0.042553191489361764
actual,8B,1,1,2,0.07968127490039845
actual,8B,1,1,2,-0.042553191489361764
actual,8B,1,1,2,0.2124999999999999
actual,8B,1,1,2,0.2124999999999999
actual,8B,1,1,2,0.1515151515151515
actual,8B,1,1,2,0.17877094972067042
actual,8B,1,1,2,-0.050000000000000044
actual,8B,1,1,2,-0.050000000000000044
actual,8B,1,1,2,-0.032786885245901676
actual,8B,1,1,2,0.2124999999999999
actual,8B,1,1,2,-0.06451612903225801
actual,8B,1,1,2,0.25531914893617025
actual,8B,1,1,2,-0.01941747572815533
actual,8B,1,1,2,-0.032786885245901676
actual,8B,1,1,2,-0.042553191489361764
actual,8B,1,1,2,-0.050000000000000044
actual,8B,1,1,2,-0.032786885245901676
actual,8B,1,1,2,0.2124999999999999
actual,8B,1,1,2,0.2124999999999999
actual,8B,1,1,2,0.3868613138686131
actual,8B,1,1,2,-0.05586592178770955
actual,8B,1,1,2,-0.050000000000000044
actual,8B,1,1,2,0.25531914893617025
actual,8B,1,1,2,-0.06451612903225801
actual,8B,1,1,2,0.25531914893617025
actual,8B,1,1,2,0.0
actual,8B,1,1,2,0.475
actual,8B,1,1,2,0.6557377049180328
actual,8B,1,1,2,0.12903225806451613
actual,8B,1,1,3,0.25493716337522443
actual,8B,1,1,3,-0.05063291139240511
actual,8B,1,1,3,-0.06534422403733942
actual,8B,1,1,3,0.5529622980251346
actual,8B,1,1,3,-0.056577086280056754
actual,8B,1,1,3,0.1915584415584416
actual,8B,1,1,3,0.15089514066496168
actual,8B,1,1,3,0.2120253164556961
actual,8B,1,1,3,0.17821782178217815
actual,8B,1,1,3,-0.01965601965601982
actual,8B,1,1,3,-0.0739371534195934
actual,8B,1,1,3,0.0
actual,8B,1,1,3,0.0
actual,8B,1,1,3,-0.04308797127468589
actual,8B,1,1,3,-0.08879919273461145
actual,8B,1,1,3,0.25493716337522443
actual,8B,1,1,3,0.2120253164556961
actual,8B,1,1,3,0.2120253164556961
actual,8B,1,1,3,-0.0613810741687979
actual,8B,1,1,3,-0.056577086280056754
actual,8B,1,1,3,-0.05063291139240511
actual,8B,1,1,3,0.2120253164556961
actual,8B,1,1,3,0.3112033195020747
actual,8B,1,1,3,0.2120253164556961
actual,8B,1,1,3,0.1283547257876313
actual,8B,1,1,3,-0.04308797127468589
actual,8B,1,1,3,-0.01965601965601982
actual,8B,1,1,3,-0.03319502074688785
actual,8B,1,1,3,-0.04308797127468589
actual,8B,1,1,3,-0.05063291139240511
actual,8B,1,1,3,-0.03319502074688785
actual,8B,1,1,3,0.47468354430379744
actual,8B,1,1,3,-0.05063291139240511
actual,8B,1,1,3,-0.0739371534195934
actual,8B,1,1,3,-0.056577086280056754
actual,8B,1,1,3,-0.05063291139240511
actual,8B,1,1,3,0.25493716337522443
actual,8B,1,1,3,-0.06534422403733942
actual,8B,1,1,3,-0.04308797127468589
actual,8B,1,1,3,0.0
actual,8B,1,1,3,-0.05063291139240511
actual,8B,1,1,3,-0.03319502074688785
actual,8B,1,1,3,0.1283547257876313
actual,8B,1,1,4,-0.043636363636363695
actual,8B,1,1,4,-0.05128205128205132
actual,8B,1,1,4,0.12765957446808507
actual,8B,1,1,4,-0.043636363636363695
actual,8B,1,1,4,-0.057306590257879764
actual,8B,1,1,4,-0.07894736842105265
actual,8B,1,1,4,-0.06217616580310881
actual,8B,1,1,4,-0.05128205128205132
actual,8B,1,1,4,-0.057306590257879764
actual,8B,1,1,4,-0.01990049751243772
actual,8B,1,1,4,0.3857677902621722
actual,8B,1,1,4,0.0
actual,8B,1,1,4,0.0
actual,8B,1,1,4,0.2545454545454545
actual,8B,1,1,4,0.07770961145194266
actual,8B,1,1,4,-0.043636363636363695
actual,8B,1,1,4,0.21153846153846145
actual,8B,1,1,4,-0.05128205128205132
actual,8B,1,1,4,0.15025906735751293
actual,8B,1,1,4,0.4126074498567335
actual,8B,1,1,4,0.21153846153846145
actual,8B,1,1,4,0.21153846153846145
actual,8B,1,1,4,-0.03361344537815136
actual,8B,1,1,4,-0.05128205128205132
actual,8B,1,1,4,0.12765957446808507
actual,8B,1,1,4,-0.043636363636363695
actual,8B,1,1,4,-0.01990049751243772
actual,8B,1,1,4,0.31092436974789917
actual,8B,1,1,4,-0.043636363636363695
actual,8B,1,1,4,-0.05128205128205132
actual,8B,1,1,4,-0.03361344537815136
actual,8B,1,1,4,-0.05128205128205132
actual,8B,1,1,4,-0.05128205128205132
actual,8B,1,1,4,-0.07490636704119846
actual,8B,1,1,4,0.4126074498567335
actual,8B,1,1,4,-0.05128205128205132
actual,8B,1,1,4,-0.043636363636363695
actual,8B,1,1,4,-0.06619385342789608
actual,8B,1,1,4,-0.043636363636363695
actual,8B,1,1,4,0.0
actual,8B,1,1,4,-0.05128205128205132
actual,8B,1,1,4,-0.03361344537815136
actual,8B,1,1,4,-0.06619385342789608
periodic,1B,1,1,-2,0.20344827586206904
periodic,1B,1,1,-2,-0.07462686567164178
periodic,1B,1,1,-2,0.07182320441988943
periodic,1B,1,1,-2,-0.04672897196261694
periodic,1B,1,1,-2,-0.07905138339920947
periodic,1B,1,1,-2,0.1651376146788992
periodic,1B,1,1,-2,0.25296442687747034
periodic,1B,1,1,-2,-0.07462686567164178
periodic,1B,1,1,-2,-0.06329113924050622
periodic,1B,1,1,-2,-0.07905138339920947
periodic,1B,1,1,-2,0.05862068965517242
periodic,1B,1,1,-2,0.0
periodic,1B,1,1,-2,0.0
periodic,1B,1,1,-2,-0.05586592178770955
periodic,1B,1,1,-2,0.04371584699453568
periodic,1B,1,1,-2,-0.09406657018813314
periodic,1B,1,1,-2,-0.07905138339920947
periodic,1B,1,1,-2,-0.05586592178770955
periodic,1B,1,1,-2,-0.06944444444444442
periodic,1B,1,1,-2,-0.06944444444444442
periodic,1B,1,1,-2,-0.06944444444444442
periodic,1B,1,1,-2,-0.06329113924050622
periodic,1B,1,1,-2,-0.05586592178770955
periodic,1B,1,1,-2,-0.0828729281767957
periodic,1B,1,1,-2,-0.07462686567164178
periodic,1B,1,1,-2,-0.05586592178770955
periodic,1B,1,1,-2,0.26056338028169024
periodic,1B,1,1,-2,-0.04672897196261694
periodic,1B,1,1,-2,-0.06329113924050622
periodic,1B,1,1,-2,0.07182320441988943
periodic,1B,1,1,-2,-0.020242914979756943
periodic,1B,1,1,-2,0.17877094972067042
periodic,1B,1,1,-2,-0.06944444444444442
periodic,1B,1,1,-2,0.01176470588235301
periodic,1B,1,1,-2,-0.06329113924050622
periodic,1B,1,1,-2,0.10447761194029848
periodic,1B,1,1,-2,-0.04672897196261694
periodic,1B,1,1,-2,-0.08620689655172398
periodic,1B,1,1,-2,0.14936708860759496
periodic,1B,1,1,-2,-0.035211267605633756
periodic,1B,1,1,-2,-0.06329113924050622
periodic,1B,1,1,-2,-0.035211267605633756
periodic,1B,1,1,-2,0.2149532710280373
periodic,1B,1,1,-1,0.05957446808510647
periodic,1B,1,1,-1,-0.0736842105263158
periodic,1B,1,1,-1,0.07272727272727275
periodic,1B,1,1,-1,-0.04615384615384621
periodic,1B,1,1,-1,0.25365853658536586
periodic,1B,1,1,-1,0.037735849056603876
periodic,1B,1,1,-1,0.08780487804878045
periodic,1B,1,1,-1,-0.0736842105263158
periodic,1B,1,1,-1,-0.0625
periodic,1B,1,1,-1,-0.07804878048780495
periodic,1B,1,1,-1,-0.0851063829787233
periodic,1B,1,1,-1,0.0
periodic,1B,1,1,-1,0.0
periodic,1B,1,1,-1,-0.05517241379310356
periodic,1B,1,1,-1,-0.03146067415730336
periodic,1B,1,1,-1,0.02857142857142847
periodic,1B,1,1,-1,-0.07804878048780495
periodic,1B,1,1,-1,-0.05517241379310356
periodic,1B,1,1,-1,-0.0685714285714285
periodic,1B,1,1,-1,-0.0685714285714285
periodic,1B,1,1,-1,-0.0685714285714285
periodic,1B,1,1,-1,0.15000000000000002
periodic,1B,1,1,-1,-0.05517241379310356
periodic,1B,1,1,-1,0.38181818181818183
periodic,1B,1,1,-1,0.10526315789473684
periodic,1B,1,1,-1,0.17931034482758623
periodic,1B,1,1,-1,-0.03478260869565197
periodic,1B,1,1,-1,-0.04615384615384621
periodic,1B,1,1,-1,0.15000000000000002
periodic,1B,1,1,-1,0.07272727272727275
periodic,1B,1,1,-1,-0.020000000000000018
periodic,1B,1,1,-1,0.17931034482758623
periodic,1B,1,1,-1,-0.0685714285714285
periodic,1B,1,1,-1,0.012903225806451535
periodic,1B,1,1,-1,-0.0625
periodic,1B,1,1,-1,0.10526315789473684
periodic,1B,1,1,-1,-0.04615384615384621
periodic,1B,1,1,-1,0.05957446808510647
periodic,1B,1,1,-1,-0.0625
periodic,1B,1,1,-1,0.26086956521739135
periodic,1B,1,1,-1,-0.0625
periodic,1B,1,1,-1,0.26086956521739135
periodic,1B,1,1,-1,-0.04615384615384621
periodic,1B,1,1,0,-0.08403361344537807
periodic,1B,1,1,0,-0.07276507276507282
periodic,1B,1,1,0,-0.08078994614003587
periodic,1B,1,1,0,-0.0455927051671734
periodic,1B,1,1,0,-0.07707129094412335
periodic,1B,1,1,0,0.03874813710879288
periodic,1B,1,1,0,-0.07707129094412335
periodic,1B,1,1,0,-0.07276507276507282
periodic,1B,1,1,0,0.15061728395061735
periodic,1B,1,1,0,0.08863198458574184
periodic,1B,1,1,0,0.3495798319327732
periodic,1B,1,1,0,0.0
periodic,1B,1,1,0,0.0
periodic,1B,1,1,0,0.17983651226158026
periodic,1B,1,1,0,-0.10647737355811882
periodic,1B,1,1,0,0.02961918194640334
periodic,1B,1,1,0,0.2543352601156069
periodic,1B,1,1,0,-0.05449591280653965
periodic,1B,1,1,0,-0.0677200902934536
periodic,1B,1,1,0,0.12641083521444696
periodic,1B,1,1,0,-0.0677200902934536
periodic,1B,1,1,0,0.15061728395061735
periodic,1B,1,1,0,-0.05449591280653965
periodic,1B,1,1,0,-0.08078994614003587
periodic,1B,1,1,0,0.2848232848232849
periodic,1B,1,1,0,-0.05449591280653965
periodic,1B,1,1,0,-0.03436426116838498
periodic,1B,1,1,0,-0.0455927051671734
periodic,1B,1,1,0,0.15061728395061735
periodic,1B,1,1,0,0.07360861759425497
periodic,1B,1,1,0,-0.01976284584980248
periodic,1B,1,1,0,-0.05449591280653965
periodic,1B,1,1,0,-0.0677200902934536
periodic,1B,1,1,0,0.01401273885350307
periodic,1B,1,1,0,-0.061728395061728225
periodic,1B,1,1,0,-0.07276507276507282
periodic,1B,1,1,0,0.21580547112462
periodic,1B,1,1,0,0.06050420168067239
periodic,1B,1,1,0,-0.061728395061728225
periodic,1B,1,1,0,-0.03436426116838498
periodic,1B,1,1,0,0.15061728395061735
periodic,1B,1,1,0,-0.03436426116838498
periodic,1B,1,1,0,-0.0455927051671734
periodic,1B,1,1,1,0.05957446808510647
periodic,1B,1,1,1,0.10526315789473684
periodic,1B,1,1,1,0.07272727272727275
periodic,1B,1,1,1,-0.04615384615384621
periodic,1B,1,1,1,-0.07804878048780495
periodic,1B,1,1,1,0.037735849056603876
periodic,1B,1,1,1,0.08780487804878045
periodic,1B,1,1,1,0.10526315789473684
periodic,1B,1,1,1,0.15000000000000002
periodic,1B,1,1,1,0.08780487804878045
periodic,1B,1,1,1,0.05957446808510647
periodic,1B,1,1,1,0.0
periodic,1B,1,1,1,0.0
periodic,1B,1,1,1,0.17931034482758623
periodic,1B,1,1,1,-0.03146067415730336
periodic,1B,1,1,1,0.1499999999999999
periodic,1B,1,1,1,0.08780487804878045
periodic,1B,1,1,1,0.17931034482758623
periodic,1B,1,1,1,-0.0685714285714285
periodic,1B,1,1,1,0.12571428571428578
periodic,1B,1,1,1,0.12571428571428578
periodic,1B,1,1,1,-0.0625
periodic,1B,1,1,1,-0.05517241379310356
periodic,1B,1,1,1,-0.08181818181818179
periodic,1B,1,1,1,-0.0736842105263158
periodic,1B,1,1,1,-0.05517241379310356
periodic,1B,1,1,1,-0.03478260869565197
periodic,1B,1,1,1,-0.04615384615384621
periodic,1B,1,1,1,0.15000000000000002
periodic,1B,1,1,1,0.07272727272727275
periodic,1B,1,1,1,-0.020000000000000018
periodic,1B,1,1,1,-0.05517241379310356
periodic,1B,1,1,1,-0.0685714285714285
periodic,1B,1,1,1,-0.09677419354838723
periodic,1B,1,1,1,-0.0625
periodic,1B,1,1,1,-0.0736842105263158
periodic,1B,1,1,1,-0.04615384615384621
periodic,1B,1,1,1,-0.0851063829787233
periodic,1B,1,1,1,-0.0625
periodic,1B,1,1,1,-0.020000000000000018
periodic,1B,1,1,1,-0.0625
periodic,1B,1,1,1,-0.03478260869565197
periodic,1B,1,1,1,-0.04615384615384621
periodic,1B,1,1,2,0.05862068965517242
periodic,1B,1,1,2,-0.07462686567164178
periodic,1B,1,1,2,0.07182320441988943
periodic,1B,1,1,2,-0.04672897196261694
periodic,1B,1,1,2,0.08695652173913038
periodic,1B,1,1,2,-0.08914100486223675
periodic,1B,1,1,2,-0.07905138339920947
periodic,1B,1,1,2,0.10447761194029848
periodic,1B,1,1,2,0.14936708860759496
periodic,1B,1,1,2,0.08695652173913038
periodic,1B,1,1,2,-0.08620689655172398
periodic,1B,1,1,2,0.0
periodic,1B,1,1,2,0.0
periodic,1B,1,1,2,-0.05586592178770955
periodic,1B,1,1,2,0.04371584699453568
periodic,1B,1,1,2,-0.09406657018813314
periodic,1B,1,1,2,-0.07905138339920947
periodic,1B,1,1,2,0.17877094972067042
periodic,1B,1,1,2,-0.06944444444444442
periodic,1B,1,1,2,-0.06944444444444442
periodic,1B,1,1,2,-0.06944444444444442
periodic,1B,1,1,2,0.14936708860759496
periodic,1B,1,1,2,-0.05586592178770955
periodic,1B,1,1,2,0.07182320441988943
periodic,1B,1,1,2,-0.07462686567164178
periodic,1B,1,1,2,0.17877094972067042
periodic,1B,1,1,2,-0.035211267605633756
periodic,1B,1,1,2,0.2149532710280373
periodic,1B,1,1,2,-0.06329113924050622
periodic,1B,1,1,2,-0.0828729281767957
periodic,1B,1,1,2,-0.020242914979756943
periodic,1B,1,1,2,-0.05586592178770955
periodic,1B,1,1,2,-0.06944444444444442
periodic,1B,1,1,2,-0.09803921568627438
periodic,1B,1,1,2,-0.06329113924050622
periodic,1B,1,1,2,0.10447761194029848
periodic,1B,1,1,2,-0.04672897196261694
periodic,1B,1,1,2,0.05862068965517242
periodic,1B,1,1,2,-0.06329113924050622
periodic,1B,1,1,2,-0.020242914979756943
periodic,1B,1,1,2,-0.06329113924050622
periodic,1B,1,1,2,-0.035211267605633756
periodic,1B,1,1,2,-0.04672897196261694
periodic,1B,1,1,3,0.05764192139737989
periodic,1B,1,1,3,0.10367170626349897
periodic,1B,1,1,3,-0.08395522388059695
periodic,1B,1,1,3,0.21451104100946383
periodic,1B,1,1,3,-0.08008008008008005
periodic,1B,1,1,3,-0.090311986863711
periodic,1B,1,1,3,-0.08008008008008005
periodic,1B,1,1,3,-0.07559395248380119
periodic,1B,1,1,3,-0.0641025641025641
periodic,1B,1,1,3,-0.08008008008008005
periodic,1B,1,1,3,-0.0873362445414847
periodic,1B,1,1,3,0.0
periodic,1B,1,1,3,0.0
periodic,1B,1,1,3,-0.056577086280056754
periodic,1B,1,1,3,-0.034148592524227084
periodic,1B,1,1,3,-0.09530791788856319
periodic,1B,1,1,3,-0.08008008008008005
periodic,1B,1,1,3,-0.056577086280056754
periodic,1B,1,1,3,-0.07033997655334123
periodic,1B,1,1,3,-0.07033997655334123
periodic,1B,1,1,3,0.12426729191090269
periodic,1B,1,1,3,0.14871794871794863
periodic,1B,1,1,3,-0.056577086280056754
periodic,1B,1,1,3,-0.08395522388059695
periodic,1B,1,1,3,-0.07559395248380119
periodic,1B,1,1,3,-0.056577086280056754
periodic,1B,1,1,3,-0.035650623885918
periodic,1B,1,1,3,-0.04731861198738163
periodic,1B,1,1,3,-0.0641025641025641
periodic,1B,1,1,3,-0.08395522388059695
periodic,1B,1,1,3,-0.020491803278688492
periodic,1B,1,1,3,0.17821782178217815
periodic,1B,1,1,3,-0.07033997655334123
periodic,1B,1,1,3,-0.09933774834437092
periodic,1B,1,1,3,0.14871794871794863
periodic,1B,1,1,3,-0.07559395248380119
periodic,1B,1,1,3,-0.04731861198738163
periodic,1B,1,1,3,0.05764192139737989
periodic,1B,1,1,3,-0.0641025641025641
periodic,1B,1,1,3,-0.020491803278688492
periodic,1B,1,1,3,-0.0641025641025641
periodic,1B,1,1,3,-0.035650623885918
periodic,1B,1,1,3,-0.04731861198738163
periodic,1B,1,1,4,-0.08506616257088839
periodic,1B,1,1,4,-0.07658643326039383
periodic,1B,1,1,4,-0.08506616257088839
periodic,1B,1,1,4,-0.047923322683705916
periodic,1B,1,1,4,0.08519269776876259
periodic,1B,1,1,4,-0.09151414309484185
periodic,1B,1,1,4,-0.08113590263691695
periodic,1B,1,1,4,-0.07658643326039383
periodic,1B,1,1,4,-0.06493506493506485
periodic,1B,1,1,4,-0.08113590263691695
periodic,1B,1,1,4,0.06994328922495274
periodic,1B,1,1,4,0.0
periodic,1B,1,1,4,0.0
periodic,1B,1,1,4,-0.057306590257879764
periodic,1B,1,1,4,-0.11225444340505164
periodic,1B,1,1,4,0.025260029717682042
periodic,1B,1,1,4,-0.07658643326039383
periodic,1B,1,1,4,-0.057306590257879764
periodic,1B,1,1,4,-0.07125890736342044
periodic,1B,1,1,4,-0.07125890736342044
periodic,1B,1,1,4,-0.07125890736342044
periodic,1B,1,1,4,-0.06493506493506485
periodic,1B,1,1,4,-0.057306590257879764
periodic,1B,1,1,4,-0.08506616257088839
periodic,1B,1,1,4,-0.07658643326039383
periodic,1B,1,1,4,-0.057306590257879764
periodic,1B,1,1,4,-0.036101083032491044
periodic,1B,1,1,4,-0.047923322683705916
periodic,1B,1,1,4,-0.06493506493506485
periodic,1B,1,1,4,-0.08506616257088839
periodic,1B,1,1,4,-0.020746887966804906
periodic,1B,1,1,4,-0.057306590257879764
periodic,1B,1,1,4,0.12351543942992871
periodic,1B,1,1,4,0.00939597315436247
periodic,1B,1,1,4,0.36103896103896105
periodic,1B,1,1,4,-0.07658643326039383
